"BehaviorSpace results (NetLogo 6.1.1)"
"SEIRD-awareness-unawareness-updated-i_from_0-10000_more_rho_sample.nlogo"
"fake_news-dec_a-dec_u-perc_unaw-only_last_state"
"11/08/2021 15:57:19:433 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-42","42","-42","42"
"[run number]","alpha-aw","decay-aw","%awareness-cte","alpha-unaw","decay-unaw","%unawareness-cte","[step]","count turtles with [ susceptible? ]"
"18541","1","0.5","1","1","0.2","1","1000","3754"
"18533","1","0.8","1","1","0.1","1","1000","9966"
"18535","1","1","1","1","0.1","1","1000","9984"
"18534","1","0.9","1","1","0.1","1","1000","9989"
"18547","1","0","1","1","0.3","1","1000","763"
"18550","1","0.3","1","1","0.3","1","1000","1601"
"18532","1","0.7","1","1","0.1","1","1000","9902"
"18542","1","0.6","1","1","0.2","1","1000","5407"
"18558","1","0","1","1","0.4","1","1000","580"
"18548","1","0.1","1","1","0.3","1","1000","936"
"18551","1","0.4","1","1","0.3","1","1000","2067"
"18549","1","0.2","1","1","0.3","1","1000","1197"
"18545","1","0.9","1","1","0.2","1","1000","9941"
"18544","1","0.8","1","1","0.2","1","1000","9913"
"18543","1","0.7","1","1","0.2","1","1000","9967"
"18560","1","0.2","1","1","0.4","1","1000","921"
"18559","1","0.1","1","1","0.4","1","1000","706"
"18552","1","0.5","1","1","0.3","1","1000","2948"
"18553","1","0.6","1","1","0.3","1","1000","3689"
"18561","1","0.3","1","1","0.4","1","1000","1188"
"18554","1","0.7","1","1","0.3","1","1000","5446"
"18562","1","0.4","1","1","0.4","1","1000","1392"
"18546","1","1","1","1","0.2","1","1000","9958"
"18569","1","0","1","1","0.5","1","1000","442"
"18555","1","0.8","1","1","0.3","1","1000","7385"
"18563","1","0.5","1","1","0.4","1","1000","2045"
"18556","1","0.9","1","1","0.3","1","1000","9873"
"18570","1","0.1","1","1","0.5","1","1000","608"
"18571","1","0.2","1","1","0.5","1","1000","737"
"18557","1","1","1","1","0.3","1","1000","9988"
"18564","1","0.6","1","1","0.4","1","1000","3022"
"18572","1","0.3","1","1","0.5","1","1000","936"
"18565","1","0.7","1","1","0.4","1","1000","3906"
"18566","1","0.8","1","1","0.4","1","1000","5464"
"18573","1","0.4","1","1","0.5","1","1000","1246"
"18567","1","0.9","1","1","0.4","1","1000","7309"
"18574","1","0.5","1","1","0.5","1","1000","1568"
"18577","1","0.8","1","1","0.5","1","1000","4222"
"18581","1","0.1","1","1","0.6","1","1000","474"
"18575","1","0.6","1","1","0.5","1","1000","1935"
"18580","1","0","1","1","0.6","1","1000","379"
"18576","1","0.7","1","1","0.5","1","1000","2682"
"18582","1","0.2","1","1","0.6","1","1000","521"
"18568","1","1","1","1","0.4","1","1000","9717"
"18583","1","0.3","1","1","0.6","1","1000","745"
"18584","1","0.4","1","1","0.6","1","1000","890"
"18585","1","0.5","1","1","0.6","1","1000","1234"
"18586","1","0.6","1","1","0.6","1","1000","1619"
"18578","1","0.9","1","1","0.5","1","1000","5538"
"18587","1","0.7","1","1","0.6","1","1000","1947"
"18603","1","0.1","1","1","0.8","1","1000","300"
"18594","1","0.3","1","1","0.7","1","1000","614"
"18593","1","0.2","1","1","0.7","1","1000","484"
"18592","1","0.1","1","1","0.7","1","1000","372"
"18591","1","0","1","1","0.7","1","1000","308"
"18597","1","0.6","1","1","0.7","1","1000","1201"
"18595","1","0.4","1","1","0.7","1","1000","732"
"18579","1","1","1","1","0.5","1","1000","9975"
"18598","1","0.7","1","1","0.7","1","1000","1551"
"18596","1","0.5","1","1","0.7","1","1000","959"
"18607","1","0.5","1","1","0.8","1","1000","712"
"18606","1","0.4","1","1","0.8","1","1000","559"
"18602","1","0","1","1","0.8","1","1000","265"
"18588","1","0.8","1","1","0.6","1","1000","2847"
"18600","1","0.9","1","1","0.7","1","1000","2823"
"18599","1","0.8","1","1","0.7","1","1000","1979"
"18604","1","0.2","1","1","0.8","1","1000","356"
"18601","1","1","1","1","0.7","1","1000","4025"
"18589","1","0.9","1","1","0.6","1","1000","3785"
"18605","1","0.3","1","1","0.8","1","1000","484"
"18625","1","0.1","1","1","1","1","1000","209"
"18610","1","0.8","1","1","0.8","1","1000","1613"
"18608","1","0.6","1","1","0.8","1","1000","1034"
"18609","1","0.7","1","1","0.8","1","1000","1174"
"18613","1","0","1","1","0.9","1","1000","227"
"18614","1","0.1","1","1","0.9","1","1000","251"
"18590","1","1","1","1","0.6","1","1000","9978"
"18617","1","0.4","1","1","0.9","1","1000","486"
"18611","1","0.9","1","1","0.8","1","1000","2041"
"18632","1","0.8","1","1","1","1","1000","917"
"18616","1","0.3","1","1","0.9","1","1000","369"
"18615","1","0.2","1","1","0.9","1","1000","284"
"18612","1","1","1","1","0.8","1","1000","2607"
"18618","1","0.5","1","1","0.9","1","1000","563"
"18624","1","0","1","1","1","1","1000","171"
"18635","1","0","1","1","0","0","1000","1531"
"18620","1","0.7","1","1","0.9","1","1000","926"
"18619","1","0.6","1","1","0.9","1","1000","730"
"18621","1","0.8","1","1","0.9","1","1000","1252"
"18622","1","0.9","1","1","0.9","1","1000","1602"
"18626","1","0.2","1","1","1","1","1000","259"
"18623","1","1","1","1","0.9","1","1000","1966"
"18628","1","0.4","1","1","1","1","1000","350"
"18629","1","0.5","1","1","1","1","1000","467"
"18627","1","0.3","1","1","1","1","1000","287"
"18630","1","0.6","1","1","1","1","1000","619"
"18631","1","0.7","1","1","1","1","1000","796"
"18633","1","0.9","1","1","1","1","1000","1163"
"18634","1","1","1","1","1","1","1000","1654"
"18636","1","0.1","1","1","0","0","1000","1937"
"18637","1","0.2","1","1","0","0","1000","2702"
"18639","1","0.4","1","1","0","0","1000","5363"
"18646","1","0","1","1","0.1","0","1000","1565"
"18648","1","0.2","1","1","0.1","0","1000","2782"
"18657","1","0","1","1","0.2","0","1000","1489"
"18638","1","0.3","1","1","0","0","1000","3829"
"18647","1","0.1","1","1","0.1","0","1000","2155"
"18641","1","0.6","1","1","0","0","1000","9925"
"18640","1","0.5","1","1","0","0","1000","8008"
"18650","1","0.4","1","1","0.1","0","1000","4920"
"18645","1","1","1","1","0","0","1000","9990"
"18644","1","0.9","1","1","0","0","1000","9981"
"18649","1","0.3","1","1","0.1","0","1000","3962"
"18658","1","0.1","1","1","0.2","0","1000","2191"
"18642","1","0.7","1","1","0","0","1000","9979"
"18652","1","0.6","1","1","0.1","0","1000","9940"
"18659","1","0.2","1","1","0.2","0","1000","2698"
"18643","1","0.8","1","1","0","0","1000","9960"
"18651","1","0.5","1","1","0.1","0","1000","7285"
"18668","1","0","1","1","0.3","0","1000","1597"
"18653","1","0.7","1","1","0.1","0","1000","9954"
"18673","1","0.5","1","1","0.3","0","1000","8009"
"18656","1","1","1","1","0.1","0","1000","9990"
"18669","1","0.1","1","1","0.3","0","1000","1901"
"18661","1","0.4","1","1","0.2","0","1000","4872"
"18654","1","0.8","1","1","0.1","0","1000","9985"
"18655","1","0.9","1","1","0.1","0","1000","9975"
"18660","1","0.3","1","1","0.2","0","1000","3890"
"18662","1","0.5","1","1","0.2","0","1000","7802"
"18670","1","0.2","1","1","0.3","0","1000","2808"
"18671","1","0.3","1","1","0.3","0","1000","4146"
"18664","1","0.7","1","1","0.2","0","1000","9985"
"18679","1","0","1","1","0.4","0","1000","1698"
"18674","1","0.6","1","1","0.3","0","1000","9824"
"18663","1","0.6","1","1","0.2","0","1000","9925"
"18680","1","0.1","1","1","0.4","0","1000","2134"
"18672","1","0.4","1","1","0.3","0","1000","5421"
"18665","1","0.8","1","1","0.2","0","1000","9955"
"18667","1","1","1","1","0.2","0","1000","9990"
"18681","1","0.2","1","1","0.4","0","1000","2745"
"18666","1","0.9","1","1","0.2","0","1000","9975"
"18682","1","0.3","1","1","0.4","0","1000","4176"
"18675","1","0.7","1","1","0.3","0","1000","9979"
"18701","1","0","1","1","0.6","0","1000","1529"
"18690","1","0","1","1","0.5","0","1000","1561"
"18677","1","0.9","1","1","0.3","0","1000","9977"
"18683","1","0.4","1","1","0.4","0","1000","5239"
"18678","1","1","1","1","0.3","0","1000","9990"
"18684","1","0.5","1","1","0.4","0","1000","9768"
"18676","1","0.8","1","1","0.3","0","1000","9967"
"18691","1","0.1","1","1","0.5","0","1000","2221"
"18695","1","0.5","1","1","0.5","0","1000","7773"
"18692","1","0.2","1","1","0.5","0","1000","2731"
"18686","1","0.7","1","1","0.4","0","1000","9936"
"18693","1","0.3","1","1","0.5","0","1000","3974"
"18685","1","0.6","1","1","0.4","0","1000","9602"
"18694","1","0.4","1","1","0.5","0","1000","5480"
"18702","1","0.1","1","1","0.6","0","1000","2113"
"18703","1","0.2","1","1","0.6","0","1000","2746"
"18688","1","0.9","1","1","0.4","0","1000","9982"
"18712","1","0","1","1","0.7","0","1000","1523"
"18687","1","0.8","1","1","0.4","0","1000","9981"
"18704","1","0.3","1","1","0.6","0","1000","4187"
"18689","1","1","1","1","0.4","0","1000","9990"
"18725","1","0.2","1","1","0.8","0","1000","2711"
"18696","1","0.6","1","1","0.5","0","1000","9834"
"18699","1","0.9","1","1","0.5","0","1000","9985"
"18715","1","0.3","1","1","0.7","0","1000","3647"
"18705","1","0.4","1","1","0.6","0","1000","5321"
"18697","1","0.7","1","1","0.5","0","1000","9984"
"18713","1","0.1","1","1","0.7","0","1000","2107"
"18698","1","0.8","1","1","0.5","0","1000","9968"
"18724","1","0.1","1","1","0.8","0","1000","1989"
"18714","1","0.2","1","1","0.7","0","1000","2767"
"18700","1","1","1","1","0.5","0","1000","9990"
"18707","1","0.6","1","1","0.6","0","1000","9953"
"18716","1","0.4","1","1","0.7","0","1000","5604"
"18709","1","0.8","1","1","0.6","0","1000","9966"
"18723","1","0","1","1","0.8","0","1000","1540"
"18706","1","0.5","1","1","0.6","0","1000","9281"
"18708","1","0.7","1","1","0.6","0","1000","9972"
"18710","1","0.9","1","1","0.6","0","1000","9980"
"18719","1","0.7","1","1","0.7","0","1000","9966"
"18711","1","1","1","1","0.6","0","1000","9990"
"18717","1","0.5","1","1","0.7","0","1000","9962"
"18718","1","0.6","1","1","0.7","0","1000","9590"
"18729","1","0.6","1","1","0.8","0","1000","9941"
"18726","1","0.3","1","1","0.8","0","1000","4095"
"18730","1","0.7","1","1","0.8","0","1000","9943"
"18745","1","0","1","1","1","0","1000","167"
"18734","1","0","1","1","0.9","0","1000","1750"
"18727","1","0.4","1","1","0.8","0","1000","5342"
"18736","1","0.2","1","1","0.9","0","1000","2814"
"18720","1","0.8","1","1","0.7","0","1000","9976"
"18721","1","0.9","1","1","0.7","0","1000","9985"
"18735","1","0.1","1","1","0.9","0","1000","2100"
"18722","1","1","1","1","0.7","0","1000","9990"
"18747","1","0.2","1","1","1","0","1000","236"
"18737","1","0.3","1","1","0.9","0","1000","3555"
"18728","1","0.5","1","1","0.8","0","1000","7361"
"18738","1","0.4","1","1","0.9","0","1000","5604"
"18746","1","0.1","1","1","1","0","1000","211"
"18748","1","0.3","1","1","1","0","1000","303"
"18732","1","0.9","1","1","0.8","0","1000","9975"
"18731","1","0.8","1","1","0.8","0","1000","9971"
"18749","1","0.4","1","1","1","0","1000","326"
"18733","1","1","1","1","0.8","0","1000","9990"
"18750","1","0.5","1","1","1","0","1000","468"
"18751","1","0.6","1","1","1","0","1000","602"
"18742","1","0.8","1","1","0.9","0","1000","9946"
"18753","1","0.8","1","1","1","0","1000","961"
"18752","1","0.7","1","1","1","0","1000","771"
"18754","1","0.9","1","1","1","0","1000","1289"
"18743","1","0.9","1","1","0.9","0","1000","9985"
"18741","1","0.7","1","1","0.9","0","1000","9982"
"18755","1","1","1","1","1","0","1000","1690"
"18739","1","0.5","1","1","0.9","0","1000","8233"
"18756","1","0","1","1","0","0.1","1000","1546"
"18740","1","0.6","1","1","0.9","0","1000","9783"
"18744","1","1","1","1","0.9","0","1000","9990"
"18757","1","0.1","1","1","0","0.1","1000","2179"
"18758","1","0.2","1","1","0","0.1","1000","2817"
"18760","1","0.4","1","1","0","0.1","1000","5562"
"18759","1","0.3","1","1","0","0.1","1000","4036"
"18778","1","0","1","1","0.2","0.1","1000","1600"
"18767","1","0","1","1","0.1","0.1","1000","1514"
"18761","1","0.5","1","1","0","0.1","1000","8679"
"18768","1","0.1","1","1","0.1","0.1","1000","2113"
"18762","1","0.6","1","1","0","0.1","1000","9716"
"18781","1","0.3","1","1","0.2","0.1","1000","3344"
"18764","1","0.8","1","1","0","0.1","1000","9965"
"18769","1","0.2","1","1","0.1","0.1","1000","2870"
"18776","1","0.9","1","1","0.1","0.1","1000","9979"
"18763","1","0.7","1","1","0","0.1","1000","9923"
"18770","1","0.3","1","1","0.1","0.1","1000","3699"
"18771","1","0.4","1","1","0.1","0.1","1000","5035"
"18765","1","0.9","1","1","0","0.1","1000","9982"
"18780","1","0.2","1","1","0.2","0.1","1000","2815"
"18772","1","0.5","1","1","0.1","0.1","1000","8095"
"18779","1","0.1","1","1","0.2","0.1","1000","1917"
"18766","1","1","1","1","0","0.1","1000","9990"
"18782","1","0.4","1","1","0.2","0.1","1000","4944"
"18775","1","0.8","1","1","0.1","0.1","1000","9981"
"18774","1","0.7","1","1","0.1","0.1","1000","9969"
"18773","1","0.6","1","1","0.1","0.1","1000","9967"
"18789","1","0","1","1","0.3","0.1","1000","1499"
"18777","1","1","1","1","0.1","0.1","1000","9989"
"18790","1","0.1","1","1","0.3","0.1","1000","1830"
"18791","1","0.2","1","1","0.3","0.1","1000","2444"
"18783","1","0.5","1","1","0.2","0.1","1000","7286"
"18792","1","0.3","1","1","0.3","0.1","1000","3443"
"18785","1","0.7","1","1","0.2","0.1","1000","9861"
"18784","1","0.6","1","1","0.2","0.1","1000","9942"
"18793","1","0.4","1","1","0.3","0.1","1000","4370"
"18800","1","0","1","1","0.4","0.1","1000","1361"
"18801","1","0.1","1","1","0.4","0.1","1000","1765"
"18787","1","0.9","1","1","0.2","0.1","1000","9985"
"18786","1","0.8","1","1","0.2","0.1","1000","9958"
"18802","1","0.2","1","1","0.4","0.1","1000","2210"
"18803","1","0.3","1","1","0.4","0.1","1000","2988"
"18788","1","1","1","1","0.2","0.1","1000","9990"
"18805","1","0.5","1","1","0.4","0.1","1000","5804"
"18794","1","0.5","1","1","0.3","0.1","1000","6186"
"18804","1","0.4","1","1","0.4","0.1","1000","4339"
"18811","1","0","1","1","0.5","0.1","1000","1410"
"18795","1","0.6","1","1","0.3","0.1","1000","9746"
"18816","1","0.5","1","1","0.5","0.1","1000","5265"
"18798","1","0.9","1","1","0.3","0.1","1000","9973"
"18796","1","0.7","1","1","0.3","0.1","1000","9926"
"18812","1","0.1","1","1","0.5","0.1","1000","1487"
"18813","1","0.2","1","1","0.5","0.1","1000","2091"
"18797","1","0.8","1","1","0.3","0.1","1000","9979"
"18799","1","1","1","1","0.3","0.1","1000","9988"
"18810","1","1","1","1","0.4","0.1","1000","9990"
"18808","1","0.8","1","1","0.4","0.1","1000","9969"
"18807","1","0.7","1","1","0.4","0.1","1000","9952"
"18809","1","0.9","1","1","0.4","0.1","1000","9987"
"18814","1","0.3","1","1","0.5","0.1","1000","2910"
"18806","1","0.6","1","1","0.4","0.1","1000","9972"
"18815","1","0.4","1","1","0.5","0.1","1000","3971"
"18824","1","0.2","1","1","0.6","0.1","1000","1958"
"18826","1","0.4","1","1","0.6","0.1","1000","3312"
"18822","1","0","1","1","0.6","0.1","1000","1167"
"18817","1","0.6","1","1","0.5","0.1","1000","8078"
"18823","1","0.1","1","1","0.6","0.1","1000","1369"
"18818","1","0.7","1","1","0.5","0.1","1000","9816"
"18825","1","0.3","1","1","0.6","0.1","1000","2579"
"18821","1","1","1","1","0.5","0.1","1000","9989"
"18835","1","0.2","1","1","0.7","0.1","1000","1621"
"18834","1","0.1","1","1","0.7","0.1","1000","1295"
"18827","1","0.5","1","1","0.6","0.1","1000","5116"
"18820","1","0.9","1","1","0.5","0.1","1000","9978"
"18833","1","0","1","1","0.7","0.1","1000","968"
"18819","1","0.8","1","1","0.5","0.1","1000","9951"
"18836","1","0.3","1","1","0.7","0.1","1000","2254"
"18828","1","0.6","1","1","0.6","0.1","1000","8277"
"18838","1","0.5","1","1","0.7","0.1","1000","3901"
"18844","1","0","1","1","0.8","0.1","1000","797"
"18837","1","0.4","1","1","0.7","0.1","1000","2816"
"18845","1","0.1","1","1","0.8","0.1","1000","995"
"18847","1","0.3","1","1","0.8","0.1","1000","1716"
"18870","1","0.4","1","1","1","0.1","1000","406"
"18829","1","0.7","1","1","0.6","0.1","1000","9952"
"18867","1","0.1","1","1","1","0.1","1000","231"
"18831","1","0.9","1","1","0.6","0.1","1000","9978"
"18839","1","0.6","1","1","0.7","0.1","1000","5561"
"18830","1","0.8","1","1","0.6","0.1","1000","9927"
"18842","1","0.9","1","1","0.7","0.1","1000","9962"
"18846","1","0.2","1","1","0.8","0.1","1000","1320"
"18840","1","0.7","1","1","0.7","0.1","1000","7951"
"18848","1","0.4","1","1","0.8","0.1","1000","2247"
"18832","1","1","1","1","0.6","0.1","1000","9985"
"18859","1","0.4","1","1","0.9","0.1","1000","1362"
"18855","1","0","1","1","0.9","0.1","1000","459"
"18866","1","0","1","1","1","0.1","1000","194"
"18843","1","1","1","1","0.7","0.1","1000","9987"
"18856","1","0.1","1","1","0.9","0.1","1000","659"
"18851","1","0.7","1","1","0.8","0.1","1000","5513"
"18857","1","0.2","1","1","0.9","0.1","1000","791"
"18858","1","0.3","1","1","0.9","0.1","1000","1012"
"18869","1","0.3","1","1","1","0.1","1000","295"
"18841","1","0.8","1","1","0.7","0.1","1000","9886"
"18849","1","0.5","1","1","0.8","0.1","1000","2990"
"18850","1","0.6","1","1","0.8","0.1","1000","4188"
"18860","1","0.5","1","1","0.9","0.1","1000","1808"
"18868","1","0.2","1","1","1","0.1","1000","260"
"18853","1","0.9","1","1","0.8","0.1","1000","9876"
"18861","1","0.6","1","1","0.9","0.1","1000","2380"
"18872","1","0.6","1","1","1","0.1","1000","616"
"18871","1","0.5","1","1","1","0.1","1000","491"
"18862","1","0.7","1","1","0.9","0.1","1000","3039"
"18852","1","0.8","1","1","0.8","0.1","1000","9913"
"18854","1","1","1","1","0.8","0.1","1000","9984"
"18877","1","0","1","1","0","0.2","1000","1581"
"18863","1","0.8","1","1","0.9","0.1","1000","4526"
"18873","1","0.7","1","1","1","0.1","1000","805"
"18875","1","0.9","1","1","1","0.1","1000","1131"
"18864","1","0.9","1","1","0.9","0.1","1000","6310"
"18874","1","0.8","1","1","1","0.1","1000","968"
"18878","1","0.1","1","1","0","0.2","1000","2191"
"18865","1","1","1","1","0.9","0.1","1000","9802"
"18879","1","0.2","1","1","0","0.2","1000","2877"
"18880","1","0.3","1","1","0","0.2","1000","3804"
"18876","1","1","1","1","1","0.1","1000","1575"
"18899","1","0","1","1","0.2","0.2","1000","1387"
"18881","1","0.4","1","1","0","0.2","1000","5497"
"18889","1","0.1","1","1","0.1","0.2","1000","2020"
"18888","1","0","1","1","0.1","0.2","1000","1401"
"18885","1","0.8","1","1","0","0.2","1000","9971"
"18882","1","0.5","1","1","0","0.2","1000","7709"
"18890","1","0.2","1","1","0.1","0.2","1000","2716"
"18886","1","0.9","1","1","0","0.2","1000","9983"
"18897","1","0.9","1","1","0.1","0.2","1000","9973"
"18891","1","0.3","1","1","0.1","0.2","1000","3805"
"18901","1","0.2","1","1","0.2","0.2","1000","2479"
"18884","1","0.7","1","1","0","0.2","1000","9960"
"18910","1","0","1","1","0.3","0.2","1000","1256"
"18883","1","0.6","1","1","0","0.2","1000","9885"
"18900","1","0.1","1","1","0.2","0.2","1000","1804"
"18892","1","0.4","1","1","0.1","0.2","1000","5049"
"18912","1","0.2","1","1","0.3","0.2","1000","2104"
"18911","1","0.1","1","1","0.3","0.2","1000","1770"
"18887","1","1","1","1","0","0.2","1000","9990"
"18893","1","0.5","1","1","0.1","0.2","1000","7550"
"18894","1","0.6","1","1","0.1","0.2","1000","9757"
"18902","1","0.3","1","1","0.2","0.2","1000","3504"
"18895","1","0.7","1","1","0.1","0.2","1000","9935"
"18903","1","0.4","1","1","0.2","0.2","1000","4393"
"18914","1","0.4","1","1","0.3","0.2","1000","4165"
"18904","1","0.5","1","1","0.2","0.2","1000","6827"
"18896","1","0.8","1","1","0.1","0.2","1000","9971"
"18913","1","0.3","1","1","0.3","0.2","1000","2940"
"18898","1","1","1","1","0.1","0.2","1000","9989"
"18922","1","0.1","1","1","0.4","0.2","1000","1482"
"18905","1","0.6","1","1","0.2","0.2","1000","9265"
"18915","1","0.5","1","1","0.3","0.2","1000","6153"
"18908","1","0.9","1","1","0.2","0.2","1000","9984"
"18924","1","0.3","1","1","0.4","0.2","1000","2672"
"18921","1","0","1","1","0.4","0.2","1000","1232"
"18907","1","0.8","1","1","0.2","0.2","1000","9954"
"18923","1","0.2","1","1","0.4","0.2","1000","2037"
"18906","1","0.7","1","1","0.2","0.2","1000","9960"
"18918","1","0.8","1","1","0.3","0.2","1000","9964"
"18916","1","0.6","1","1","0.3","0.2","1000","8221"
"18909","1","1","1","1","0.2","0.2","1000","9987"
"18926","1","0.5","1","1","0.4","0.2","1000","5400"
"18917","1","0.7","1","1","0.3","0.2","1000","9896"
"18932","1","0","1","1","0.5","0.2","1000","1054"
"18920","1","1","1","1","0.3","0.2","1000","9988"
"18925","1","0.4","1","1","0.4","0.2","1000","3709"
"18927","1","0.6","1","1","0.4","0.2","1000","7482"
"18928","1","0.7","1","1","0.4","0.2","1000","9609"
"18943","1","0","1","1","0.6","0.2","1000","849"
"18919","1","0.9","1","1","0.3","0.2","1000","9978"
"18933","1","0.1","1","1","0.5","0.2","1000","1320"
"18934","1","0.2","1","1","0.5","0.2","1000","1740"
"18944","1","0.1","1","1","0.6","0.2","1000","1121"
"18935","1","0.3","1","1","0.5","0.2","1000","2369"
"18954","1","0","1","1","0.7","0.2","1000","758"
"18930","1","0.9","1","1","0.4","0.2","1000","9980"
"18929","1","0.8","1","1","0.4","0.2","1000","9901"
"18937","1","0.5","1","1","0.5","0.2","1000","4450"
"18945","1","0.2","1","1","0.6","0.2","1000","1468"
"18931","1","1","1","1","0.4","0.2","1000","9985"
"18946","1","0.3","1","1","0.6","0.2","1000","2007"
"18936","1","0.4","1","1","0.5","0.2","1000","3388"
"18959","1","0.5","1","1","0.7","0.2","1000","2927"
"18947","1","0.4","1","1","0.6","0.2","1000","2641"
"18938","1","0.6","1","1","0.5","0.2","1000","6361"
"18957","1","0.3","1","1","0.7","0.2","1000","1527"
"18948","1","0.5","1","1","0.6","0.2","1000","3778"
"18949","1","0.6","1","1","0.6","0.2","1000","4826"
"18955","1","0.1","1","1","0.7","0.2","1000","971"
"18950","1","0.7","1","1","0.6","0.2","1000","6859"
"18956","1","0.2","1","1","0.7","0.2","1000","1295"
"18965","1","0","1","1","0.8","0.2","1000","525"
"18940","1","0.8","1","1","0.5","0.2","1000","9610"
"18941","1","0.9","1","1","0.5","0.2","1000","9970"
"18939","1","0.7","1","1","0.5","0.2","1000","9761"
"18951","1","0.8","1","1","0.6","0.2","1000","9820"
"18958","1","0.4","1","1","0.7","0.2","1000","1998"
"18942","1","1","1","1","0.5","0.2","1000","9988"
"18960","1","0.6","1","1","0.7","0.2","1000","3492"
"18964","1","1","1","1","0.7","0.2","1000","9973"
"18966","1","0.1","1","1","0.8","0.2","1000","667"
"18952","1","0.9","1","1","0.6","0.2","1000","9923"
"18967","1","0.2","1","1","0.8","0.2","1000","886"
"18953","1","1","1","1","0.6","0.2","1000","9968"
"18968","1","0.3","1","1","0.8","0.2","1000","964"
"18961","1","0.7","1","1","0.7","0.2","1000","4845"
"18970","1","0.5","1","1","0.8","0.2","1000","1739"
"18962","1","0.8","1","1","0.7","0.2","1000","6978"
"18971","1","0.6","1","1","0.8","0.2","1000","2205"
"18969","1","0.4","1","1","0.8","0.2","1000","1483"
"18976","1","0","1","1","0.9","0.2","1000","328"
"18977","1","0.1","1","1","0.9","0.2","1000","445"
"18978","1","0.2","1","1","0.9","0.2","1000","539"
"18982","1","0.6","1","1","0.9","0.2","1000","1425"
"18981","1","0.5","1","1","0.9","0.2","1000","1016"
"18980","1","0.4","1","1","0.9","0.2","1000","847"
"18979","1","0.3","1","1","0.9","0.2","1000","663"
"18972","1","0.7","1","1","0.8","0.2","1000","3444"
"18963","1","0.9","1","1","0.7","0.2","1000","9959"
"18973","1","0.8","1","1","0.8","0.2","1000","4696"
"18987","1","0","1","1","1","0.2","1000","172"
"18990","1","0.3","1","1","1","0.2","1000","345"
"18989","1","0.2","1","1","1","0.2","1000","290"
"18988","1","0.1","1","1","1","0.2","1000","204"
"18983","1","0.7","1","1","0.9","0.2","1000","1897"
"18991","1","0.4","1","1","1","0.2","1000","390"
"18974","1","0.9","1","1","0.8","0.2","1000","6558"
"18992","1","0.5","1","1","1","0.2","1000","607"
"18993","1","0.6","1","1","1","0.2","1000","616"
"18984","1","0.8","1","1","0.9","0.2","1000","2550"
"18985","1","0.9","1","1","0.9","0.2","1000","3568"
"18994","1","0.7","1","1","1","0.2","1000","856"
"18975","1","1","1","1","0.8","0.2","1000","9987"
"18996","1","0.9","1","1","1","0.2","1000","1106"
"19010","1","0.1","1","1","0.1","0.3","1000","1845"
"18995","1","0.8","1","1","1","0.2","1000","963"
"18986","1","1","1","1","0.9","0.2","1000","4764"
"18997","1","1","1","1","1","0.2","1000","1484"
"18998","1","0","1","1","0","0.3","1000","1627"
"18999","1","0.1","1","1","0","0.3","1000","2196"
"19001","1","0.3","1","1","0","0.3","1000","3899"
"19000","1","0.2","1","1","0","0.3","1000","2664"
"19009","1","0","1","1","0.1","0.3","1000","1429"
"19002","1","0.4","1","1","0","0.3","1000","5095"
"19011","1","0.2","1","1","0.1","0.3","1000","2510"
"19018","1","0.9","1","1","0.1","0.3","1000","9989"
"19014","1","0.5","1","1","0.1","0.3","1000","7457"
"19003","1","0.5","1","1","0","0.3","1000","7768"
"19006","1","0.8","1","1","0","0.3","1000","9976"
"19012","1","0.3","1","1","0.1","0.3","1000","3656"
"19020","1","0","1","1","0.2","0.3","1000","1295"
"19013","1","0.4","1","1","0.1","0.3","1000","5150"
"19007","1","0.9","1","1","0","0.3","1000","9978"
"19022","1","0.2","1","1","0.2","0.3","1000","2322"
"19005","1","0.7","1","1","0","0.3","1000","9946"
"19004","1","0.6","1","1","0","0.3","1000","9954"
"19031","1","0","1","1","0.3","0.3","1000","1137"
"19021","1","0.1","1","1","0.2","0.3","1000","1726"
"19015","1","0.6","1","1","0.1","0.3","1000","9569"
"19008","1","1","1","1","0","0.3","1000","9990"
"19017","1","0.8","1","1","0.1","0.3","1000","9963"
"19024","1","0.4","1","1","0.2","0.3","1000","4455"
"19023","1","0.3","1","1","0.2","0.3","1000","3174"
"19016","1","0.7","1","1","0.1","0.3","1000","9953"
"19019","1","1","1","1","0.1","0.3","1000","9990"
"19032","1","0.1","1","1","0.3","0.3","1000","1524"
"19043","1","0.1","1","1","0.4","0.3","1000","1408"
"19025","1","0.5","1","1","0.2","0.3","1000","5982"
"19034","1","0.3","1","1","0.3","0.3","1000","2636"
"19033","1","0.2","1","1","0.3","0.3","1000","2047"
"19026","1","0.6","1","1","0.2","0.3","1000","8730"
"19035","1","0.4","1","1","0.3","0.3","1000","3597"
"19044","1","0.2","1","1","0.4","0.3","1000","1784"
"19042","1","0","1","1","0.4","0.3","1000","1061"
"19048","1","0.6","1","1","0.4","0.3","1000","6532"
"19029","1","0.9","1","1","0.2","0.3","1000","9982"
"19045","1","0.3","1","1","0.4","0.3","1000","2362"
"19036","1","0.5","1","1","0.3","0.3","1000","5020"
"19046","1","0.4","1","1","0.4","0.3","1000","2995"
"19027","1","0.7","1","1","0.2","0.3","1000","9840"
"19028","1","0.8","1","1","0.2","0.3","1000","9957"
