"BehaviorSpace results (NetLogo 6.1.1)"
"SEIRD-awareness-unawareness-updated-i_from_0-10000_more_rho_sampleCOPY.nlogo"
"fake_news-not_fake-only_over"
"10/28/2021 22:42:23:983 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-42","42","-42","42"
"[run number]","decay-aw","alpha-aw","%awareness-cte","alpha-unaw","decay-unaw","%unawareness-cte","[step]","count turtles with [ susceptible? ]"
"32034","0.1","0.8","0","0","0","0","1000","1504"
"32026","0.4","0.7","0","0","0","0","1000","1619"
"32033","0","0.8","0","0","0","0","1000","1447"
"32029","0.7","0.7","0","0","0","0","1000","1905"
"32021","1","0.6","0","0","0","0","1000","9847"
"32036","0.3","0.8","0","0","0","0","1000","1552"
"32039","0.6","0.8","0","0","0","0","1000","1714"
"32031","0.9","0.7","0","0","0","0","1000","3594"
"32038","0.5","0.8","0","0","0","0","1000","1669"
"32037","0.4","0.8","0","0","0","0","1000","1606"
"32030","0.8","0.7","0","0","0","0","1000","2312"
"32040","0.7","0.8","0","0","0","0","1000","2078"
"32035","0.2","0.8","0","0","0","0","1000","1667"
"32044","0","0.9","0","0","0","0","1000","1664"
"32046","0.2","0.9","0","0","0","0","1000","1611"
"32041","0.8","0.8","0","0","0","0","1000","2451"
"32045","0.1","0.9","0","0","0","0","1000","1692"
"32047","0.3","0.9","0","0","0","0","1000","1537"
"32042","0.9","0.8","0","0","0","0","1000","3916"
"32032","1","0.7","0","0","0","0","1000","9955"
"32048","0.4","0.9","0","0","0","0","1000","1584"
"32050","0.6","0.9","0","0","0","0","1000","1890"
"32049","0.5","0.9","0","0","0","0","1000","1721"
"32043","1","0.8","0","0","0","0","1000","9968"
"32055","0","1","0","0","0","0","1000","1692"
"32052","0.8","0.9","0","0","0","0","1000","2637"
"32051","0.7","0.9","0","0","0","0","1000","2111"
"32059","0.4","1","0","0","0","0","1000","1642"
"32058","0.3","1","0","0","0","0","1000","1657"
"32056","0.1","1","0","0","0","0","1000","1652"
"32066","0","0","0.1","0","0","0","1000","1498"
"32053","0.9","0.9","0","0","0","0","1000","4499"
"32057","0.2","1","0","0","0","0","1000","1684"
"32060","0.5","1","0","0","0","0","1000","1792"
"32062","0.7","1","0","0","0","0","1000","2106"
"32061","0.6","1","0","0","0","0","1000","1838"
"32054","1","0.9","0","0","0","0","1000","9989"
"32072","0.6","0","0.1","0","0","0","1000","1583"
"32063","0.8","1","0","0","0","0","1000","2699"
"32068","0.2","0","0.1","0","0","0","1000","1481"
"32065","1","1","0","0","0","0","1000","9990"
"32067","0.1","0","0.1","0","0","0","1000","1603"
"32076","1","0","0.1","0","0","0","1000","1576"
"32064","0.9","1","0","0","0","0","1000","5183"
"32071","0.5","0","0.1","0","0","0","1000","1490"
"32077","0","0.1","0.1","0","0","0","1000","1664"
"32073","0.7","0","0.1","0","0","0","1000","1653"
"32075","0.9","0","0.1","0","0","0","1000","1452"
"32070","0.4","0","0.1","0","0","0","1000","1562"
"32069","0.3","0","0.1","0","0","0","1000","1445"
"32080","0.3","0.1","0.1","0","0","0","1000","1497"
"32079","0.2","0.1","0.1","0","0","0","1000","1507"
"32082","0.5","0.1","0.1","0","0","0","1000","1746"
"32083","0.6","0.1","0.1","0","0","0","1000","1658"
"32078","0.1","0.1","0.1","0","0","0","1000","1466"
"32074","0.8","0","0.1","0","0","0","1000","1655"
"32081","0.4","0.1","0.1","0","0","0","1000","1725"
"32087","1","0.1","0.1","0","0","0","1000","1977"
"32088","0","0.2","0.1","0","0","0","1000","1481"
"32084","0.7","0.1","0.1","0","0","0","1000","1710"
"32085","0.8","0.1","0.1","0","0","0","1000","1784"
"32086","0.9","0.1","0.1","0","0","0","1000","1829"
"32092","0.4","0.2","0.1","0","0","0","1000","1714"
"32089","0.1","0.2","0.1","0","0","0","1000","1621"
"32090","0.2","0.2","0.1","0","0","0","1000","1632"
"32099","0","0.3","0.1","0","0","0","1000","1538"
"32091","0.3","0.2","0.1","0","0","0","1000","1512"
"32102","0.3","0.3","0.1","0","0","0","1000","1581"
"32098","1","0.2","0.1","0","0","0","1000","2791"
"32093","0.5","0.2","0.1","0","0","0","1000","1655"
"32095","0.7","0.2","0.1","0","0","0","1000","1805"
"32097","0.9","0.2","0.1","0","0","0","1000","2192"
"32096","0.8","0.2","0.1","0","0","0","1000","1979"
"32101","0.2","0.3","0.1","0","0","0","1000","1577"
"32103","0.4","0.3","0.1","0","0","0","1000","1764"
"32114","0.4","0.4","0.1","0","0","0","1000","1632"
"32100","0.1","0.3","0.1","0","0","0","1000","1587"
"32104","0.5","0.3","0.1","0","0","0","1000","1752"
"32094","0.6","0.2","0.1","0","0","0","1000","1783"
"32105","0.6","0.3","0.1","0","0","0","1000","1868"
"32111","0.1","0.4","0.1","0","0","0","1000","1500"
"32112","0.2","0.4","0.1","0","0","0","1000","1615"
"32110","0","0.4","0.1","0","0","0","1000","1689"
"32106","0.7","0.3","0.1","0","0","0","1000","2140"
"32113","0.3","0.4","0.1","0","0","0","1000","1610"
"32109","1","0.3","0.1","0","0","0","1000","3792"
"32107","0.8","0.3","0.1","0","0","0","1000","2217"
"32108","0.9","0.3","0.1","0","0","0","1000","2966"
"32118","0.8","0.4","0.1","0","0","0","1000","2530"
"32116","0.6","0.4","0.1","0","0","0","1000","1978"
"32115","0.5","0.4","0.1","0","0","0","1000","1852"
"32121","0","0.5","0.1","0","0","0","1000","1556"
"32122","0.1","0.5","0.1","0","0","0","1000","1723"
"32123","0.2","0.5","0.1","0","0","0","1000","1680"
"32117","0.7","0.4","0.1","0","0","0","1000","2180"
"32119","0.9","0.4","0.1","0","0","0","1000","3435"
"32120","1","0.4","0.1","0","0","0","1000","5146"
"32126","0.5","0.5","0.1","0","0","0","1000","1881"
"32125","0.4","0.5","0.1","0","0","0","1000","1874"
"32124","0.3","0.5","0.1","0","0","0","1000","1585"
"32134","0.2","0.6","0.1","0","0","0","1000","1632"
"32130","0.9","0.5","0.1","0","0","0","1000","4166"
"32132","0","0.6","0.1","0","0","0","1000","1541"
"32127","0.6","0.5","0.1","0","0","0","1000","2127"
"32133","0.1","0.6","0.1","0","0","0","1000","1679"
"32128","0.7","0.5","0.1","0","0","0","1000","2428"
"32129","0.8","0.5","0.1","0","0","0","1000","2827"
"32138","0.6","0.6","0.1","0","0","0","1000","2206"
"32137","0.5","0.6","0.1","0","0","0","1000","2036"
"32143","0","0.7","0.1","0","0","0","1000","1794"
"32135","0.3","0.6","0.1","0","0","0","1000","1644"
"32136","0.4","0.6","0.1","0","0","0","1000","1892"
"32145","0.2","0.7","0.1","0","0","0","1000","1829"
"32144","0.1","0.7","0.1","0","0","0","1000","1746"
"32146","0.3","0.7","0.1","0","0","0","1000","1730"
"32140","0.8","0.6","0.1","0","0","0","1000","3571"
"32131","1","0.5","0.1","0","0","0","1000","7551"
"32139","0.7","0.6","0.1","0","0","0","1000","2600"
"32141","0.9","0.6","0.1","0","0","0","1000","5437"
"32154","0","0.8","0.1","0","0","0","1000","1599"
"32147","0.4","0.7","0.1","0","0","0","1000","1882"
"32148","0.5","0.7","0.1","0","0","0","1000","2097"
"32149","0.6","0.7","0.1","0","0","0","1000","2402"
"32151","0.8","0.7","0.1","0","0","0","1000","4059"
"32150","0.7","0.7","0.1","0","0","0","1000","2881"
"32155","0.1","0.8","0.1","0","0","0","1000","1632"
"32157","0.3","0.8","0.1","0","0","0","1000","1843"
"32156","0.2","0.8","0.1","0","0","0","1000","1781"
"32142","1","0.6","0.1","0","0","0","1000","9923"
"32165","0","0.9","0.1","0","0","0","1000","1647"
"32158","0.4","0.8","0.1","0","0","0","1000","1831"
"32159","0.5","0.8","0.1","0","0","0","1000","2059"
"32166","0.1","0.9","0.1","0","0","0","1000","1582"
"32160","0.6","0.8","0.1","0","0","0","1000","2571"
"32170","0.5","0.9","0.1","0","0","0","1000","2144"
"32168","0.3","0.9","0.1","0","0","0","1000","1674"
"32167","0.2","0.9","0.1","0","0","0","1000","1802"
"32153","1","0.7","0.1","0","0","0","1000","9986"
"32176","0","1","0.1","0","0","0","1000","1698"
"32161","0.7","0.8","0.1","0","0","0","1000","3006"
"32171","0.6","0.9","0.1","0","0","0","1000","2571"
"32162","0.8","0.8","0.1","0","0","0","1000","4621"
"32169","0.4","0.9","0.1","0","0","0","1000","1835"
"32152","0.9","0.7","0.1","0","0","0","1000","7171"
"32178","0.2","1","0.1","0","0","0","1000","1629"
"32164","1","0.8","0.1","0","0","0","1000","9978"
"32177","0.1","1","0.1","0","0","0","1000","1629"
"32163","0.9","0.8","0.1","0","0","0","1000","9861"
"32179","0.3","1","0.1","0","0","0","1000","1966"
"32172","0.7","0.9","0.1","0","0","0","1000","3553"
"32182","0.6","1","0.1","0","0","0","1000","2635"
"32180","0.4","1","0.1","0","0","0","1000","1885"
"32181","0.5","1","0.1","0","0","0","1000","2296"
"32173","0.8","0.9","0.1","0","0","0","1000","5307"
"32183","0.7","1","0.1","0","0","0","1000","3850"
"32175","1","0.9","0.1","0","0","0","1000","9990"
"32187","0","0","0.2","0","0","0","1000","1689"
"32192","0.5","0","0.2","0","0","0","1000","1604"
"32189","0.2","0","0.2","0","0","0","1000","1582"
"32191","0.4","0","0.2","0","0","0","1000","1672"
"32193","0.6","0","0.2","0","0","0","1000","1537"
"32188","0.1","0","0.2","0","0","0","1000","1610"
"32174","0.9","0.9","0.1","0","0","0","1000","9847"
"32198","0","0.1","0.2","0","0","0","1000","1546"
"32194","0.7","0","0.2","0","0","0","1000","1677"
"32190","0.3","0","0.2","0","0","0","1000","1667"
"32197","1","0","0.2","0","0","0","1000","1639"
"32196","0.9","0","0.2","0","0","0","1000","1507"
"32195","0.8","0","0.2","0","0","0","1000","1438"
"32199","0.1","0.1","0.2","0","0","0","1000","1658"
"32184","0.8","1","0.1","0","0","0","1000","6995"
"32200","0.2","0.1","0.2","0","0","0","1000","1685"
"32186","1","1","0.1","0","0","0","1000","9990"
"32201","0.3","0.1","0.2","0","0","0","1000","1576"
"32202","0.4","0.1","0.2","0","0","0","1000","1585"
"32204","0.6","0.1","0.2","0","0","0","1000","1679"
"32207","0.9","0.1","0.2","0","0","0","1000","1867"
"32209","0","0.2","0.2","0","0","0","1000","1638"
"32210","0.1","0.2","0.2","0","0","0","1000","1652"
"32212","0.3","0.2","0.2","0","0","0","1000","1683"
"32208","1","0.1","0.2","0","0","0","1000","2130"
"32214","0.5","0.2","0.2","0","0","0","1000","1793"
"32205","0.7","0.1","0.2","0","0","0","1000","1671"
"32211","0.2","0.2","0.2","0","0","0","1000","1544"
"32206","0.8","0.1","0.2","0","0","0","1000","1876"
"32203","0.5","0.1","0.2","0","0","0","1000","1739"
"32185","0.9","1","0.1","0","0","0","1000","9940"
"32213","0.4","0.2","0.2","0","0","0","1000","1780"
"32216","0.7","0.2","0.2","0","0","0","1000","1976"
"32222","0.2","0.3","0.2","0","0","0","1000","1582"
"32215","0.6","0.2","0.2","0","0","0","1000","1813"
"32225","0.5","0.3","0.2","0","0","0","1000","1929"
"32217","0.8","0.2","0.2","0","0","0","1000","2236"
"32219","1","0.2","0.2","0","0","0","1000","3026"
"32221","0.1","0.3","0.2","0","0","0","1000","1516"
"32224","0.4","0.3","0.2","0","0","0","1000","1904"
"32218","0.9","0.2","0.2","0","0","0","1000","2517"
"32220","0","0.3","0.2","0","0","0","1000","1652"
"32223","0.3","0.3","0.2","0","0","0","1000","1615"
"32235","0.4","0.4","0.2","0","0","0","1000","1765"
"32231","0","0.4","0.2","0","0","0","1000","1571"
"32227","0.7","0.3","0.2","0","0","0","1000","2278"
"32233","0.2","0.4","0.2","0","0","0","1000","1696"
"32232","0.1","0.4","0.2","0","0","0","1000","1738"
"32229","0.9","0.3","0.2","0","0","0","1000","3197"
"32228","0.8","0.3","0.2","0","0","0","1000","2564"
"32230","1","0.3","0.2","0","0","0","1000","3739"
"32238","0.7","0.4","0.2","0","0","0","1000","2409"
"32226","0.6","0.3","0.2","0","0","0","1000","1997"
"32236","0.5","0.4","0.2","0","0","0","1000","1935"
"32239","0.8","0.4","0.2","0","0","0","1000","3033"
"32234","0.3","0.4","0.2","0","0","0","1000","1775"
"32243","0.1","0.5","0.2","0","0","0","1000","1707"
"32242","0","0.5","0.2","0","0","0","1000","1607"
"32246","0.4","0.5","0.2","0","0","0","1000","1869"
"32237","0.6","0.4","0.2","0","0","0","1000","2154"
"32245","0.3","0.5","0.2","0","0","0","1000","1752"
"32240","0.9","0.4","0.2","0","0","0","1000","3614"
"32247","0.5","0.5","0.2","0","0","0","1000","2146"
"32241","1","0.4","0.2","0","0","0","1000","9974"
"32244","0.2","0.5","0.2","0","0","0","1000","1617"
"32259","0.6","0.6","0.2","0","0","0","1000","2493"
"32254","0.1","0.6","0.2","0","0","0","1000","1560"
"32258","0.5","0.6","0.2","0","0","0","1000","2231"
"32248","0.6","0.5","0.2","0","0","0","1000","2512"
"32249","0.7","0.5","0.2","0","0","0","1000","2734"
"32253","0","0.6","0.2","0","0","0","1000","1709"
"32255","0.2","0.6","0.2","0","0","0","1000","1752"
"32257","0.4","0.6","0.2","0","0","0","1000","1975"
"32256","0.3","0.6","0.2","0","0","0","1000","1801"
"32250","0.8","0.5","0.2","0","0","0","1000","3615"
"32251","0.9","0.5","0.2","0","0","0","1000","4601"
"32267","0.3","0.7","0.2","0","0","0","1000","1907"
"32264","0","0.7","0.2","0","0","0","1000","1636"
"32268","0.4","0.7","0.2","0","0","0","1000","2007"
"32260","0.7","0.6","0.2","0","0","0","1000","3160"
"32266","0.2","0.7","0.2","0","0","0","1000","1748"
"32265","0.1","0.7","0.2","0","0","0","1000","1671"
"32269","0.5","0.7","0.2","0","0","0","1000","2320"
"32275","0","0.8","0.2","0","0","0","1000","1620"
"32270","0.6","0.7","0.2","0","0","0","1000","2876"
"32252","1","0.5","0.2","0","0","0","1000","7659"
"32261","0.8","0.6","0.2","0","0","0","1000","4082"
"32276","0.1","0.8","0.2","0","0","0","1000","1816"
"32277","0.2","0.8","0.2","0","0","0","1000","1757"
"32271","0.7","0.7","0.2","0","0","0","1000","3430"
"32263","1","0.6","0.2","0","0","0","1000","9963"
"32280","0.5","0.8","0.2","0","0","0","1000","2417"
"32278","0.3","0.8","0.2","0","0","0","1000","2000"
"32262","0.9","0.6","0.2","0","0","0","1000","6048"
"32279","0.4","0.8","0.2","0","0","0","1000","2126"
"32274","1","0.7","0.2","0","0","0","1000","9964"
"32272","0.8","0.7","0.2","0","0","0","1000","4888"
"32286","0","0.9","0.2","0","0","0","1000","1641"
"32281","0.6","0.8","0.2","0","0","0","1000","3101"
"32282","0.7","0.8","0.2","0","0","0","1000","4251"
"32273","0.9","0.7","0.2","0","0","0","1000","8711"
"32287","0.1","0.9","0.2","0","0","0","1000","1776"
"32290","0.4","0.9","0.2","0","0","0","1000","2200"
"32288","0.2","0.9","0.2","0","0","0","1000","1824"
"32289","0.3","0.9","0.2","0","0","0","1000","2074"
"32297","0","1","0.2","0","0","0","1000","1588"
"32291","0.5","0.9","0.2","0","0","0","1000","2638"
"32283","0.8","0.8","0.2","0","0","0","1000","6534"
"32300","0.3","1","0.2","0","0","0","1000","1944"
"32298","0.1","1","0.2","0","0","0","1000","1709"
"32293","0.7","0.9","0.2","0","0","0","1000","4677"
"32285","1","0.8","0.2","0","0","0","1000","9975"
"32292","0.6","0.9","0.2","0","0","0","1000","3538"
"32301","0.4","1","0.2","0","0","0","1000","2098"
"32310","0.2","0","0.3","0","0","0","1000","1618"
"32299","0.2","1","0.2","0","0","0","1000","1787"
"32294","0.8","0.9","0.2","0","0","0","1000","7912"
"32316","0.8","0","0.3","0","0","0","1000","1555"
"32302","0.5","1","0.2","0","0","0","1000","2760"
"32284","0.9","0.8","0.2","0","0","0","1000","9911"
"32308","0","0","0.3","0","0","0","1000","1719"
"32314","0.6","0","0.3","0","0","0","1000","1518"
"32311","0.3","0","0.3","0","0","0","1000","1632"
"32296","1","0.9","0.2","0","0","0","1000","9988"
"32303","0.6","1","0.2","0","0","0","1000","3731"
"32313","0.5","0","0.3","0","0","0","1000","1563"
"32312","0.4","0","0.3","0","0","0","1000","1581"
"32304","0.7","1","0.2","0","0","0","1000","5383"
"32319","0","0.1","0.3","0","0","0","1000","1633"
"32309","0.1","0","0.3","0","0","0","1000","1638"
"32295","0.9","0.9","0.2","0","0","0","1000","9912"
"32322","0.3","0.1","0.3","0","0","0","1000","1758"
"32307","1","1","0.2","0","0","0","1000","9990"
"32325","0.6","0.1","0.3","0","0","0","1000","1791"
"32317","0.9","0","0.3","0","0","0","1000","1513"
"32315","0.7","0","0.3","0","0","0","1000","1579"
"32318","1","0","0.3","0","0","0","1000","1619"
"32321","0.2","0.1","0.3","0","0","0","1000","1578"
"32320","0.1","0.1","0.3","0","0","0","1000","1617"
"32323","0.4","0.1","0.3","0","0","0","1000","1576"
"32327","0.8","0.1","0.3","0","0","0","1000","1819"
"32328","0.9","0.1","0.3","0","0","0","1000","2016"
"32326","0.7","0.1","0.3","0","0","0","1000","1911"
"32324","0.5","0.1","0.3","0","0","0","1000","1710"
"32305","0.8","1","0.2","0","0","0","1000","9767"
"32306","0.9","1","0.2","0","0","0","1000","9951"
"32329","1","0.1","0.3","0","0","0","1000","2080"
"32331","0.1","0.2","0.3","0","0","0","1000","1526"
"32330","0","0.2","0.3","0","0","0","1000","1509"
"32339","0.9","0.2","0.3","0","0","0","1000","2543"
"32332","0.2","0.2","0.3","0","0","0","1000","1638"
"32335","0.5","0.2","0.3","0","0","0","1000","1791"
"32333","0.3","0.2","0.3","0","0","0","1000","1608"
"32338","0.8","0.2","0.3","0","0","0","1000","2340"
"32337","0.7","0.2","0.3","0","0","0","1000","2135"
"32343","0.2","0.3","0.3","0","0","0","1000","1550"
"32341","0","0.3","0.3","0","0","0","1000","1552"
"32334","0.4","0.2","0.3","0","0","0","1000","1767"
"32340","1","0.2","0.3","0","0","0","1000","2775"
"32344","0.3","0.3","0.3","0","0","0","1000","1626"
"32336","0.6","0.2","0.3","0","0","0","1000","1901"
"32345","0.4","0.3","0.3","0","0","0","1000","1815"
"32342","0.1","0.3","0.3","0","0","0","1000","1720"
"32354","0.2","0.4","0.3","0","0","0","1000","1760"
"32353","0.1","0.4","0.3","0","0","0","1000","1763"
"32347","0.6","0.3","0.3","0","0","0","1000","2098"
"32346","0.5","0.3","0.3","0","0","0","1000","1877"
"32348","0.7","0.3","0.3","0","0","0","1000","2396"
"32351","1","0.3","0.3","0","0","0","1000","3737"
"32363","0","0.5","0.3","0","0","0","1000","1607"
"32352","0","0.4","0.3","0","0","0","1000","1709"
"32349","0.8","0.3","0.3","0","0","0","1000","2650"
"32355","0.3","0.4","0.3","0","0","0","1000","1822"
"32356","0.4","0.4","0.3","0","0","0","1000","1910"
"32350","0.9","0.3","0.3","0","0","0","1000","3195"
"32361","0.9","0.4","0.3","0","0","0","1000","3701"
"32365","0.2","0.5","0.3","0","0","0","1000","1802"
"32357","0.5","0.4","0.3","0","0","0","1000","2132"
"32379","0.5","0.6","0.3","0","0","0","1000","2413"
"32367","0.4","0.5","0.3","0","0","0","1000","1977"
"32368","0.5","0.5","0.3","0","0","0","1000","2185"
"32358","0.6","0.4","0.3","0","0","0","1000","2204"
"32359","0.7","0.4","0.3","0","0","0","1000","2574"
"32377","0.3","0.6","0.3","0","0","0","1000","1861"
"32360","0.8","0.4","0.3","0","0","0","1000","3048"
"32366","0.3","0.5","0.3","0","0","0","1000","1944"
"32375","0.1","0.6","0.3","0","0","0","1000","1672"
"32362","1","0.4","0.3","0","0","0","1000","5761"
"32364","0.1","0.5","0.3","0","0","0","1000","1573"
"32378","0.4","0.6","0.3","0","0","0","1000","2162"
"32374","0","0.6","0.3","0","0","0","1000","1468"
"32369","0.6","0.5","0.3","0","0","0","1000","2397"
"32385","0","0.7","0.3","0","0","0","1000","1610"
"32387","0.2","0.7","0.3","0","0","0","1000","1821"
"32372","0.9","0.5","0.3","0","0","0","1000","5212"
"32376","0.2","0.6","0.3","0","0","0","1000","1829"
"32370","0.7","0.5","0.3","0","0","0","1000","3056"
"32380","0.6","0.6","0.3","0","0","0","1000","2740"
"32381","0.7","0.6","0.3","0","0","0","1000","3668"
"32371","0.8","0.5","0.3","0","0","0","1000","3735"
"32396","0","0.8","0.3","0","0","0","1000","1603"
"32382","0.8","0.6","0.3","0","0","0","1000","5193"
"32386","0.1","0.7","0.3","0","0","0","1000","1657"
"32373","1","0.5","0.3","0","0","0","1000","8496"
"32389","0.4","0.7","0.3","0","0","0","1000","2331"
"32388","0.3","0.7","0.3","0","0","0","1000","2121"
"32384","1","0.6","0.3","0","0","0","1000","9966"
"32397","0.1","0.8","0.3","0","0","0","1000","1785"
"32383","0.9","0.6","0.3","0","0","0","1000","7600"
"32390","0.5","0.7","0.3","0","0","0","1000","2631"
"32407","0","0.9","0.3","0","0","0","1000","1749"
"32392","0.7","0.7","0.3","0","0","0","1000","4189"
"32391","0.6","0.7","0.3","0","0","0","1000","3131"
"32400","0.4","0.8","0.3","0","0","0","1000","2566"
"32393","0.8","0.7","0.3","0","0","0","1000","5985"
"32402","0.6","0.8","0.3","0","0","0","1000","3392"
"32401","0.5","0.8","0.3","0","0","0","1000","3057"
"32410","0.3","0.9","0.3","0","0","0","1000","2134"
"32394","0.9","0.7","0.3","0","0","0","1000","9298"
"32399","0.3","0.8","0.3","0","0","0","1000","2087"
"32398","0.2","0.8","0.3","0","0","0","1000","1807"
"32395","1","0.7","0.3","0","0","0","1000","9989"
"32418","0","1","0.3","0","0","0","1000","1498"
"32408","0.1","0.9","0.3","0","0","0","1000","1875"
"32403","0.7","0.8","0.3","0","0","0","1000","5094"
"32411","0.4","0.9","0.3","0","0","0","1000","2385"
"32409","0.2","0.9","0.3","0","0","0","1000","1868"
"32419","0.1","1","0.3","0","0","0","1000","1694"
"32433","0.4","0","0.4","0","0","0","1000","1664"
"32406","1","0.8","0.3","0","0","0","1000","9987"
"32404","0.8","0.8","0.3","0","0","0","1000","8452"
"32420","0.2","1","0.3","0","0","0","1000","2065"
"32412","0.5","0.9","0.3","0","0","0","1000","3103"
"32423","0.5","1","0.3","0","0","0","1000","3271"
"32422","0.4","1","0.3","0","0","0","1000","2646"
"32430","0.1","0","0.4","0","0","0","1000","1546"
"32413","0.6","0.9","0.3","0","0","0","1000","4049"
"32429","0","0","0.4","0","0","0","1000","1507"
"32432","0.3","0","0.4","0","0","0","1000","1444"
"32405","0.9","0.8","0.3","0","0","0","1000","9795"
"32421","0.3","1","0.3","0","0","0","1000","2088"
"32416","0.9","0.9","0.3","0","0","0","1000","9869"
"32431","0.2","0","0.4","0","0","0","1000","1592"
"32436","0.7","0","0.4","0","0","0","1000","1581"
"32434","0.5","0","0.4","0","0","0","1000","1661"
"32414","0.7","0.9","0.3","0","0","0","1000","5972"
"32439","1","0","0.4","0","0","0","1000","1689"
"32417","1","0.9","0.3","0","0","0","1000","9989"
"32415","0.8","0.9","0.3","0","0","0","1000","9753"
"32435","0.6","0","0.4","0","0","0","1000","1541"
"32440","0","0.1","0.4","0","0","0","1000","1704"
"32437","0.8","0","0.4","0","0","0","1000","1607"
"32438","0.9","0","0.4","0","0","0","1000","1733"
"32443","0.3","0.1","0.4","0","0","0","1000","1723"
"32427","0.9","1","0.3","0","0","0","1000","9912"
"32446","0.6","0.1","0.4","0","0","0","1000","1736"
"32425","0.7","1","0.3","0","0","0","1000","6399"
"32424","0.6","1","0.3","0","0","0","1000","4544"
"32449","0.9","0.1","0.4","0","0","0","1000","1888"
"32445","0.5","0.1","0.4","0","0","0","1000","1682"
"32450","1","0.1","0.4","0","0","0","1000","2163"
"32441","0.1","0.1","0.4","0","0","0","1000","1538"
"32428","1","1","0.3","0","0","0","1000","9990"
"32444","0.4","0.1","0.4","0","0","0","1000","1612"
"32447","0.7","0.1","0.4","0","0","0","1000","1762"
"32448","0.8","0.1","0.4","0","0","0","1000","2004"
"32442","0.2","0.1","0.4","0","0","0","1000","1556"
"32453","0.2","0.2","0.4","0","0","0","1000","1743"
"32451","0","0.2","0.4","0","0","0","1000","1485"
"32452","0.1","0.2","0.4","0","0","0","1000","1493"
"32426","0.8","1","0.3","0","0","0","1000","9738"
"32457","0.6","0.2","0.4","0","0","0","1000","1945"
"32456","0.5","0.2","0.4","0","0","0","1000","1790"
"32455","0.4","0.2","0.4","0","0","0","1000","1814"
"32454","0.3","0.2","0.4","0","0","0","1000","1689"
"32460","0.9","0.2","0.4","0","0","0","1000","2455"
"32465","0.3","0.3","0.4","0","0","0","1000","1734"
"32458","0.7","0.2","0.4","0","0","0","1000","2151"
"32459","0.8","0.2","0.4","0","0","0","1000","2150"
"32462","0","0.3","0.4","0","0","0","1000","1551"
"32461","1","0.2","0.4","0","0","0","1000","2738"
"32464","0.2","0.3","0.4","0","0","0","1000","1767"
"32466","0.4","0.3","0.4","0","0","0","1000","1882"
"32469","0.7","0.3","0.4","0","0","0","1000","2396"
"32463","0.1","0.3","0.4","0","0","0","1000","1691"
"32467","0.5","0.3","0.4","0","0","0","1000","1986"
"32468","0.6","0.3","0.4","0","0","0","1000","2151"
"32472","1","0.3","0.4","0","0","0","1000","3988"
"32471","0.9","0.3","0.4","0","0","0","1000","3425"
"32473","0","0.4","0.4","0","0","0","1000","1415"
"32475","0.2","0.4","0.4","0","0","0","1000","1762"
"32470","0.8","0.3","0.4","0","0","0","1000","2644"
"32474","0.1","0.4","0.4","0","0","0","1000","1641"
"32480","0.7","0.4","0.4","0","0","0","1000","2851"
"32479","0.6","0.4","0.4","0","0","0","1000","2293"
"32476","0.3","0.4","0.4","0","0","0","1000","1790"
"32488","0.4","0.5","0.4","0","0","0","1000","2182"
"32481","0.8","0.4","0.4","0","0","0","1000","3245"
"32485","0.1","0.5","0.4","0","0","0","1000","1661"
"32478","0.5","0.4","0.4","0","0","0","1000","2444"
"32482","0.9","0.4","0.4","0","0","0","1000","4150"
"32490","0.6","0.5","0.4","0","0","0","1000","2847"
"32484","0","0.5","0.4","0","0","0","1000","1618"
"32489","0.5","0.5","0.4","0","0","0","1000","2390"
"32496","0.1","0.6","0.4","0","0","0","1000","1604"
"32486","0.2","0.5","0.4","0","0","0","1000","1801"
"32477","0.4","0.4","0.4","0","0","0","1000","2027"
"32506","0","0.7","0.4","0","0","0","1000","1673"
"32497","0.2","0.6","0.4","0","0","0","1000","1870"
"32487","0.3","0.5","0.4","0","0","0","1000","2007"
"32507","0.1","0.7","0.4","0","0","0","1000","1807"
"32495","0","0.6","0.4","0","0","0","1000","1628"
"32491","0.7","0.5","0.4","0","0","0","1000","3481"
"32498","0.3","0.6","0.4","0","0","0","1000","2046"
"32483","1","0.4","0.4","0","0","0","1000","5539"
"32501","0.6","0.6","0.4","0","0","0","1000","3088"
"32493","0.9","0.5","0.4","0","0","0","1000","5429"
"32499","0.4","0.6","0.4","0","0","0","1000","2229"
"32492","0.8","0.5","0.4","0","0","0","1000","4245"
"32511","0.5","0.7","0.4","0","0","0","1000","2977"
"32508","0.2","0.7","0.4","0","0","0","1000","1744"
"32509","0.3","0.7","0.4","0","0","0","1000","2212"
"32503","0.8","0.6","0.4","0","0","0","1000","5285"
"32500","0.5","0.6","0.4","0","0","0","1000","2489"
"32502","0.7","0.6","0.4","0","0","0","1000","4044"
"32510","0.4","0.7","0.4","0","0","0","1000","2409"
"32494","1","0.5","0.4","0","0","0","1000","8027"
"32517","0","0.8","0.4","0","0","0","1000","1615"
"32512","0.6","0.7","0.4","0","0","0","1000","3741"
"32505","1","0.6","0.4","0","0","0","1000","9913"
"32518","0.1","0.8","0.4","0","0","0","1000","1726"
"32513","0.7","0.7","0.4","0","0","0","1000","4776"
"32514","0.8","0.7","0.4","0","0","0","1000","7016"
"32504","0.9","0.6","0.4","0","0","0","1000","7869"
