"BehaviorSpace results (NetLogo 6.1.1)"
"SEIRD-awareness-unawareness-updated-i_from_0-10000_more_rho_sample.nlogo"
"fake_news-dec_a-dec_u-perc_aw-only_last_state"
"11/19/2021 12:18:43:228 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-42","42","-42","42"
"[run number]","alpha-aw","decay-aw","%awareness-cte","alpha-unaw","decay-unaw","%unawareness-cte","[step]","count turtles with [ susceptible? ]"
"17348","1","0","0.4","1","0","1","1000","1616"
"17349","1","0.1","0.4","1","0","1","1000","1848"
"17335","1","0.9","0.2","1","0","1","1000","9901"
"17336","1","1","0.2","1","0","1","1000","9990"
"17344","1","0.7","0.3","1","0","1","1000","5488"
"17351","1","0.3","0.4","1","0","1","1000","2499"
"17359","1","0","0.5","1","0","1","1000","1659"
"17352","1","0.4","0.4","1","0","1","1000","2865"
"17353","1","0.5","0.4","1","0","1","1000","3693"
"17346","1","0.9","0.3","1","0","1","1000","9953"
"17362","1","0.3","0.5","1","0","1","1000","2525"
"17347","1","1","0.3","1","0","1","1000","9990"
"17360","1","0.1","0.5","1","0","1","1000","1707"
"17361","1","0.2","0.5","1","0","1","1000","2222"
"17345","1","0.8","0.3","1","0","1","1000","9632"
"17354","1","0.6","0.4","1","0","1","1000","4966"
"17371","1","0.1","0.6","1","0","1","1000","2070"
"17355","1","0.7","0.4","1","0","1","1000","7255"
"17370","1","0","0.6","1","0","1","1000","1586"
"17363","1","0.4","0.5","1","0","1","1000","3235"
"17364","1","0.5","0.5","1","0","1","1000","4004"
"17356","1","0.8","0.4","1","0","1","1000","9787"
"17358","1","1","0.4","1","0","1","1000","9990"
"17367","1","0.8","0.5","1","0","1","1000","9936"
"17372","1","0.2","0.6","1","0","1","1000","2404"
"17365","1","0.6","0.5","1","0","1","1000","6102"
"17366","1","0.7","0.5","1","0","1","1000","9364"
"17374","1","0.4","0.6","1","0","1","1000","3817"
"17373","1","0.3","0.6","1","0","1","1000","2921"
"17377","1","0.7","0.6","1","0","1","1000","9818"
"17357","1","0.9","0.4","1","0","1","1000","9976"
"17381","1","0","0.7","1","0","1","1000","1581"
"17384","1","0.3","0.7","1","0","1","1000","3294"
"17392","1","0","0.8","1","0","1","1000","1703"
"17382","1","0.1","0.7","1","0","1","1000","1946"
"17376","1","0.6","0.6","1","0","1","1000","7625"
"17375","1","0.5","0.6","1","0","1","1000","4847"
"17383","1","0.2","0.7","1","0","1","1000","2417"
"17393","1","0.1","0.8","1","0","1","1000","2108"
"17369","1","1","0.5","1","0","1","1000","9990"
"17368","1","0.9","0.5","1","0","1","1000","9979"
"17385","1","0.4","0.7","1","0","1","1000","3862"
"17378","1","0.8","0.6","1","0","1","1000","9970"
"17386","1","0.5","0.7","1","0","1","1000","5521"
"17395","1","0.3","0.8","1","0","1","1000","3435"
"17380","1","1","0.6","1","0","1","1000","9990"
"17379","1","0.9","0.6","1","0","1","1000","9965"
"17387","1","0.6","0.7","1","0","1","1000","8208"
"17394","1","0.2","0.8","1","0","1","1000","2416"
"17388","1","0.7","0.7","1","0","1","1000","9912"
"17396","1","0.4","0.8","1","0","1","1000","4622"
"17391","1","1","0.7","1","0","1","1000","9990"
"17397","1","0.5","0.8","1","0","1","1000","6383"
"17390","1","0.9","0.7","1","0","1","1000","9977"
"17389","1","0.8","0.7","1","0","1","1000","9954"
"17404","1","0.1","0.9","1","0","1","1000","2010"
"17403","1","0","0.9","1","0","1","1000","1658"
"17405","1","0.2","0.9","1","0","1","1000","2539"
"17414","1","0","1","1","0","1","1000","1532"
"17407","1","0.4","0.9","1","0","1","1000","4572"
"17406","1","0.3","0.9","1","0","1","1000","3374"
"17399","1","0.7","0.8","1","0","1","1000","9911"
"17425","1","0","0","1","0.1","1","1000","1175"
"17416","1","0.2","1","1","0","1","1000","2943"
"17415","1","0.1","1","1","0","1","1000","2140"
"17398","1","0.6","0.8","1","0","1","1000","9913"
"17412","1","0.9","0.9","1","0","1","1000","9987"
"17400","1","0.8","0.8","1","0","1","1000","9972"
"17401","1","0.9","0.8","1","0","1","1000","9982"
"17408","1","0.5","0.9","1","0","1","1000","9917"
"17410","1","0.7","0.9","1","0","1","1000","9985"
"17402","1","1","0.8","1","0","1","1000","9990"
"17411","1","0.8","0.9","1","0","1","1000","9954"
"17409","1","0.6","0.9","1","0","1","1000","9703"
"17417","1","0.3","1","1","0","1","1000","3868"
"17431","1","0.6","0","1","0.1","1","1000","1260"
"17413","1","1","0.9","1","0","1","1000","9990"
"17429","1","0.4","0","1","0.1","1","1000","1313"
"17418","1","0.4","1","1","0","1","1000","5558"
"17436","1","0","0.1","1","0.1","1","1000","1203"
"17426","1","0.1","0","1","0.1","1","1000","1247"
"17428","1","0.3","0","1","0.1","1","1000","1226"
"17433","1","0.8","0","1","0.1","1","1000","1472"
"17422","1","0.8","1","1","0","1","1000","9981"
"17427","1","0.2","0","1","0.1","1","1000","1218"
"17430","1","0.5","0","1","0.1","1","1000","1156"
"17434","1","0.9","0","1","0.1","1","1000","1533"
"17438","1","0.2","0.1","1","0.1","1","1000","1432"
"17432","1","0.7","0","1","0.1","1","1000","1374"
"17419","1","0.5","1","1","0","1","1000","8452"
"17420","1","0.6","1","1","0","1","1000","9943"
"17441","1","0.5","0.1","1","0.1","1","1000","1623"
"17421","1","0.7","1","1","0","1","1000","9960"
"17439","1","0.3","0.1","1","0.1","1","1000","1356"
"17423","1","0.9","1","1","0","1","1000","9981"
"17440","1","0.4","0.1","1","0.1","1","1000","1478"
"17437","1","0.1","0.1","1","0.1","1","1000","1357"
"17424","1","1","1","1","0","1","1000","9990"
"17443","1","0.7","0.1","1","0.1","1","1000","2242"
"17442","1","0.6","0.1","1","0.1","1","1000","1761"
"17447","1","0","0.2","1","0.1","1","1000","1260"
"17435","1","1","0","1","0.1","1","1000","9989"
"17450","1","0.3","0.2","1","0.1","1","1000","1555"
"17444","1","0.8","0.1","1","0.1","1","1000","2856"
"17448","1","0.1","0.2","1","0.1","1","1000","1360"
"17445","1","0.9","0.1","1","0.1","1","1000","5186"
"17463","1","0.5","0.3","1","0.1","1","1000","2162"
"17453","1","0.6","0.2","1","0.1","1","1000","2259"
"17454","1","0.7","0.2","1","0.1","1","1000","3071"
"17449","1","0.2","0.2","1","0.1","1","1000","1568"
"17446","1","1","0.1","1","0.1","1","1000","9987"
"17451","1","0.4","0.2","1","0.1","1","1000","1712"
"17452","1","0.5","0.2","1","0.1","1","1000","1784"
"17458","1","0","0.3","1","0.1","1","1000","1239"
"17461","1","0.3","0.3","1","0.1","1","1000","1579"
"17462","1","0.4","0.3","1","0.1","1","1000","1947"
"17460","1","0.2","0.3","1","0.1","1","1000","1431"
"17459","1","0.1","0.3","1","0.1","1","1000","1272"
"17471","1","0.2","0.4","1","0.1","1","1000","1641"
"17455","1","0.8","0.2","1","0.1","1","1000","4576"
"17469","1","0","0.4","1","0.1","1","1000","1254"
"17457","1","1","0.2","1","0.1","1","1000","9988"
"17464","1","0.6","0.3","1","0.1","1","1000","2931"
"17456","1","0.9","0.2","1","0.1","1","1000","9854"
"17465","1","0.7","0.3","1","0.1","1","1000","3962"
"17470","1","0.1","0.4","1","0.1","1","1000","1587"
"17475","1","0.6","0.4","1","0.1","1","1000","3694"
"17473","1","0.4","0.4","1","0.1","1","1000","2264"
"17472","1","0.3","0.4","1","0.1","1","1000","1911"
"17480","1","0","0.5","1","0.1","1","1000","1211"
"17466","1","0.8","0.3","1","0.1","1","1000","6655"
"17482","1","0.2","0.5","1","0.1","1","1000","1654"
"17481","1","0.1","0.5","1","0.1","1","1000","1528"
"17474","1","0.5","0.4","1","0.1","1","1000","2573"
"17468","1","1","0.3","1","0.1","1","1000","9983"
"17467","1","0.9","0.3","1","0.1","1","1000","9952"
"17483","1","0.3","0.5","1","0.1","1","1000","1986"
"17485","1","0.5","0.5","1","0.1","1","1000","3094"
"17484","1","0.4","0.5","1","0.1","1","1000","2351"
"17491","1","0","0.6","1","0.1","1","1000","1212"
"17492","1","0.1","0.6","1","0.1","1","1000","1354"
"17476","1","0.7","0.4","1","0.1","1","1000","5036"
"17477","1","0.8","0.4","1","0.1","1","1000","9762"
"17486","1","0.6","0.5","1","0.1","1","1000","4153"
"17495","1","0.4","0.6","1","0.1","1","1000","2674"
"17478","1","0.9","0.4","1","0.1","1","1000","9947"
"17479","1","1","0.4","1","0.1","1","1000","9987"
"17493","1","0.2","0.6","1","0.1","1","1000","1905"
"17494","1","0.3","0.6","1","0.1","1","1000","2175"
"17502","1","0","0.7","1","0.1","1","1000","1302"
"17503","1","0.1","0.7","1","0.1","1","1000","1537"
"17487","1","0.7","0.5","1","0.1","1","1000","6392"
"17497","1","0.6","0.6","1","0.1","1","1000","4953"
"17496","1","0.5","0.6","1","0.1","1","1000","3405"
"17489","1","0.9","0.5","1","0.1","1","1000","9974"
"17504","1","0.2","0.7","1","0.1","1","1000","1776"
"17488","1","0.8","0.5","1","0.1","1","1000","9773"
"17513","1","0","0.8","1","0.1","1","1000","1109"
"17490","1","1","0.5","1","0.1","1","1000","9989"
"17505","1","0.3","0.7","1","0.1","1","1000","2155"
"17506","1","0.4","0.7","1","0.1","1","1000","3055"
"17499","1","0.8","0.6","1","0.1","1","1000","9807"
"17501","1","1","0.6","1","0.1","1","1000","9990"
"17498","1","0.7","0.6","1","0.1","1","1000","7764"
"17507","1","0.5","0.7","1","0.1","1","1000","4033"
"17514","1","0.1","0.8","1","0.1","1","1000","1530"
"17524","1","0","0.9","1","0.1","1","1000","1184"
"17509","1","0.7","0.7","1","0.1","1","1000","8022"
"17515","1","0.2","0.8","1","0.1","1","1000","1964"
"17516","1","0.3","0.8","1","0.1","1","1000","2313"
"17500","1","0.9","0.6","1","0.1","1","1000","9963"
"17508","1","0.6","0.7","1","0.1","1","1000","5612"
"17517","1","0.4","0.8","1","0.1","1","1000","3277"
"17529","1","0.5","0.9","1","0.1","1","1000","5054"
"17511","1","0.9","0.7","1","0.1","1","1000","9963"
"17518","1","0.5","0.8","1","0.1","1","1000","4387"
"17535","1","0","1","1","0.1","1","1000","1120"
"17512","1","1","0.7","1","0.1","1","1000","9986"
"17523","1","1","0.8","1","0.1","1","1000","9990"
"17510","1","0.8","0.7","1","0.1","1","1000","9923"
"17525","1","0.1","0.9","1","0.1","1","1000","1470"
"17528","1","0.4","0.9","1","0.1","1","1000","3538"
"17526","1","0.2","0.9","1","0.1","1","1000","1938"
"17519","1","0.6","0.8","1","0.1","1","1000","6536"
"17527","1","0.3","0.9","1","0.1","1","1000","2476"
"17521","1","0.8","0.8","1","0.1","1","1000","9948"
"17536","1","0.1","1","1","0.1","1","1000","1763"
"17520","1","0.7","0.8","1","0.1","1","1000","8799"
"17538","1","0.3","1","1","0.1","1","1000","2853"
"17539","1","0.4","1","1","0.1","1","1000","3711"
"17522","1","0.9","0.8","1","0.1","1","1000","9950"
"17548","1","0.2","0","1","0.2","1","1000","1003"
"17537","1","0.2","1","1","0.1","1","1000","2224"
"17530","1","0.6","0.9","1","0.1","1","1000","7445"
"17534","1","1","0.9","1","0.1","1","1000","9990"
"17551","1","0.5","0","1","0.2","1","1000","867"
"17546","1","0","0","1","0.2","1","1000","856"
"17531","1","0.7","0.9","1","0.1","1","1000","9642"
"17549","1","0.3","0","1","0.2","1","1000","973"
"17547","1","0.1","0","1","0.2","1","1000","965"
"17532","1","0.8","0.9","1","0.1","1","1000","9940"
"17533","1","0.9","0.9","1","0.1","1","1000","9985"
"17540","1","0.5","1","1","0.1","1","1000","5408"
"17568","1","0","0.2","1","0.2","1","1000","1036"
"17554","1","0.8","0","1","0.2","1","1000","1011"
"17550","1","0.4","0","1","0.2","1","1000","1041"
"17541","1","0.6","1","1","0.1","1","1000","7459"
"17557","1","0","0.1","1","0.2","1","1000","907"
"17552","1","0.6","0","1","0.2","1","1000","1052"
"17544","1","0.9","1","1","0.1","1","1000","9971"
"17560","1","0.3","0.1","1","0.2","1","1000","1036"
"17558","1","0.1","0.1","1","0.2","1","1000","973"
"17553","1","0.7","0","1","0.2","1","1000","1067"
"17562","1","0.5","0.1","1","0.2","1","1000","1305"
"17559","1","0.2","0.1","1","0.2","1","1000","1065"
"17543","1","0.8","1","1","0.1","1","1000","9971"
"17555","1","0.9","0","1","0.2","1","1000","1295"
"17545","1","1","1","1","0.1","1","1000","9986"
"17542","1","0.7","1","1","0.1","1","1000","9943"
"17563","1","0.6","0.1","1","0.2","1","1000","1406"
"17561","1","0.4","0.1","1","0.2","1","1000","961"
"17567","1","1","0.1","1","0.2","1","1000","9986"
"17564","1","0.7","0.1","1","0.2","1","1000","1674"
"17565","1","0.8","0.1","1","0.2","1","1000","2175"
"17570","1","0.2","0.2","1","0.2","1","1000","992"
"17569","1","0.1","0.2","1","0.2","1","1000","897"
"17556","1","1","0","1","0.2","1","1000","9990"
"17577","1","0.9","0.2","1","0.2","1","1000","6248"
"17572","1","0.4","0.2","1","0.2","1","1000","1344"
"17574","1","0.6","0.2","1","0.2","1","1000","1867"
"17583","1","0.4","0.3","1","0.2","1","1000","1473"
"17573","1","0.5","0.2","1","0.2","1","1000","1514"
"17571","1","0.3","0.2","1","0.2","1","1000","1345"
"17566","1","0.9","0.1","1","0.2","1","1000","3705"
"17576","1","0.8","0.2","1","0.2","1","1000","3202"
"17580","1","0.1","0.3","1","0.2","1","1000","1088"
"17575","1","0.7","0.2","1","0.2","1","1000","2343"
"17579","1","0","0.3","1","0.2","1","1000","911"
"17581","1","0.2","0.3","1","0.2","1","1000","1158"
"17590","1","0","0.4","1","0.2","1","1000","916"
"17585","1","0.6","0.3","1","0.2","1","1000","2023"
"17597","1","0.7","0.4","1","0.2","1","1000","3572"
"17582","1","0.3","0.3","1","0.2","1","1000","1084"
"17584","1","0.5","0.3","1","0.2","1","1000","1836"
"17591","1","0.1","0.4","1","0.2","1","1000","1065"
"17594","1","0.4","0.4","1","0.2","1","1000","1754"
"17578","1","1","0.2","1","0.2","1","1000","9976"
"17586","1","0.7","0.3","1","0.2","1","1000","2850"
"17596","1","0.6","0.4","1","0.2","1","1000","2643"
"17592","1","0.2","0.4","1","0.2","1","1000","1182"
"17593","1","0.3","0.4","1","0.2","1","1000","1376"
"17595","1","0.5","0.4","1","0.2","1","1000","2039"
"17598","1","0.8","0.4","1","0.2","1","1000","5769"
"17587","1","0.8","0.3","1","0.2","1","1000","5113"
"17601","1","0","0.5","1","0.2","1","1000","985"
"17605","1","0.4","0.5","1","0.2","1","1000","1816"
"17602","1","0.1","0.5","1","0.2","1","1000","1032"
"17615","1","0.3","0.6","1","0.2","1","1000","1560"
"17604","1","0.3","0.5","1","0.2","1","1000","1417"
"17603","1","0.2","0.5","1","0.2","1","1000","1314"
"17600","1","1","0.4","1","0.2","1","1000","9983"
"17612","1","0","0.6","1","0.2","1","1000","922"
"17606","1","0.5","0.5","1","0.2","1","1000","2281"
"17588","1","0.9","0.3","1","0.2","1","1000","9020"
"17613","1","0.1","0.6","1","0.2","1","1000","1151"
"17614","1","0.2","0.6","1","0.2","1","1000","1325"
"17589","1","1","0.3","1","0.2","1","1000","9990"
"17607","1","0.6","0.5","1","0.2","1","1000","3025"
"17616","1","0.4","0.6","1","0.2","1","1000","2116"
"17608","1","0.7","0.5","1","0.2","1","1000","4328"
"17623","1","0","0.7","1","0.2","1","1000","930"
"17625","1","0.2","0.7","1","0.2","1","1000","1511"
"17611","1","1","0.5","1","0.2","1","1000","9985"
"17624","1","0.1","0.7","1","0.2","1","1000","1149"
"17599","1","0.9","0.4","1","0.2","1","1000","9711"
"17617","1","0.5","0.6","1","0.2","1","1000","2759"
"17630","1","0.7","0.7","1","0.2","1","1000","5726"
"17610","1","0.9","0.5","1","0.2","1","1000","9679"
"17618","1","0.6","0.6","1","0.2","1","1000","3337"
"17609","1","0.8","0.5","1","0.2","1","1000","9943"
"17628","1","0.5","0.7","1","0.2","1","1000","3070"
"17626","1","0.3","0.7","1","0.2","1","1000","1689"
"17627","1","0.4","0.7","1","0.2","1","1000","2220"
"17619","1","0.7","0.6","1","0.2","1","1000","5429"
"17645","1","0","0.9","1","0.2","1","1000","999"
"17636","1","0.2","0.8","1","0.2","1","1000","1411"
"17635","1","0.1","0.8","1","0.2","1","1000","1203"
"17634","1","0","0.8","1","0.2","1","1000","902"
"17620","1","0.8","0.6","1","0.2","1","1000","9608"
"17629","1","0.6","0.7","1","0.2","1","1000","3918"
"17638","1","0.4","0.8","1","0.2","1","1000","2385"
"17637","1","0.3","0.8","1","0.2","1","1000","1782"
"17632","1","0.9","0.7","1","0.2","1","1000","9917"
"17622","1","1","0.6","1","0.2","1","1000","9985"
"17621","1","0.9","0.6","1","0.2","1","1000","9920"
"17639","1","0.5","0.8","1","0.2","1","1000","2999"
"17631","1","0.8","0.7","1","0.2","1","1000","9782"
"17647","1","0.2","0.9","1","0.2","1","1000","1601"
"17640","1","0.6","0.8","1","0.2","1","1000","4024"
"17646","1","0.1","0.9","1","0.2","1","1000","1150"
"17633","1","1","0.7","1","0.2","1","1000","9977"
"17656","1","0","1","1","0.2","1","1000","1064"
"17649","1","0.4","0.9","1","0.2","1","1000","2651"
"17648","1","0.3","0.9","1","0.2","1","1000","1945"
"17673","1","0.6","0","1","0.3","1","1000","722"
"17667","1","0","0","1","0.3","1","1000","737"
"17641","1","0.7","0.8","1","0.2","1","1000","6785"
"17650","1","0.5","0.9","1","0.2","1","1000","3479"
"17658","1","0.2","1","1","0.2","1","1000","1597"
"17657","1","0.1","1","1","0.2","1","1000","1166"
"17643","1","0.9","0.8","1","0.2","1","1000","9951"
"17659","1","0.3","1","1","0.2","1","1000","2225"
"17642","1","0.8","0.8","1","0.2","1","1000","9160"
"17644","1","1","0.8","1","0.2","1","1000","9990"
"17668","1","0.1","0","1","0.3","1","1000","754"
"17660","1","0.4","1","1","0.2","1","1000","2788"
"17651","1","0.6","0.9","1","0.2","1","1000","4888"
"17669","1","0.2","0","1","0.3","1","1000","726"
"17674","1","0.7","0","1","0.3","1","1000","794"
"17655","1","1","0.9","1","0.2","1","1000","9990"
"17652","1","0.7","0.9","1","0.2","1","1000","7321"
"17653","1","0.8","0.9","1","0.2","1","1000","9734"
"17679","1","0.1","0.1","1","0.3","1","1000","765"
"17676","1","0.9","0","1","0.3","1","1000","1009"
"17654","1","0.9","0.9","1","0.2","1","1000","9936"
"17661","1","0.5","1","1","0.2","1","1000","3853"
"17670","1","0.3","0","1","0.3","1","1000","828"
"17671","1","0.4","0","1","0.3","1","1000","728"
"17663","1","0.7","1","1","0.2","1","1000","7618"
"17672","1","0.5","0","1","0.3","1","1000","811"
"17675","1","0.8","0","1","0.3","1","1000","958"
"17662","1","0.6","1","1","0.2","1","1000","5383"
"17678","1","0","0.1","1","0.3","1","1000","741"
"17682","1","0.4","0.1","1","0.3","1","1000","847"
"17665","1","0.9","1","1","0.2","1","1000","9958"
"17681","1","0.3","0.1","1","0.3","1","1000","833"
"17664","1","0.8","1","1","0.2","1","1000","9978"
"17680","1","0.2","0.1","1","0.3","1","1000","773"
"17685","1","0.7","0.1","1","0.3","1","1000","1217"
"17683","1","0.5","0.1","1","0.3","1","1000","1051"
"17666","1","1","1","1","0.2","1","1000","9982"
"17684","1","0.6","0.1","1","0.3","1","1000","1052"
"17687","1","0.9","0.1","1","0.3","1","1000","2647"
"17686","1","0.8","0.1","1","0.3","1","1000","1710"
"17689","1","0","0.2","1","0.3","1","1000","807"
"17690","1","0.1","0.2","1","0.3","1","1000","848"
"17677","1","1","0","1","0.3","1","1000","9970"
"17694","1","0.5","0.2","1","0.3","1","1000","1233"
"17705","1","0.5","0.3","1","0.3","1","1000","1319"
"17693","1","0.4","0.2","1","0.3","1","1000","996"
"17702","1","0.2","0.3","1","0.3","1","1000","945"
"17691","1","0.2","0.2","1","0.3","1","1000","777"
"17701","1","0.1","0.3","1","0.3","1","1000","780"
"17700","1","0","0.3","1","0.3","1","1000","721"
"17692","1","0.3","0.2","1","0.3","1","1000","919"
"17695","1","0.6","0.2","1","0.3","1","1000","1320"
"17696","1","0.7","0.2","1","0.3","1","1000","1732"
"17703","1","0.3","0.3","1","0.3","1","1000","974"
"17704","1","0.4","0.3","1","0.3","1","1000","1148"
"17697","1","0.8","0.2","1","0.3","1","1000","2497"
"17688","1","1","0.1","1","0.3","1","1000","9934"
"17711","1","0","0.4","1","0.3","1","1000","787"
"17706","1","0.6","0.3","1","0.3","1","1000","1599"
"17713","1","0.2","0.4","1","0.3","1","1000","951"
"17707","1","0.7","0.3","1","0.3","1","1000","2009"
"17712","1","0.1","0.4","1","0.3","1","1000","818"
"17708","1","0.8","0.3","1","0.3","1","1000","3126"
"17722","1","0","0.5","1","0.3","1","1000","785"
"17717","1","0.6","0.4","1","0.3","1","1000","1952"
"17698","1","0.9","0.2","1","0.3","1","1000","4580"
"17727","1","0.5","0.5","1","0.3","1","1000","1728"
"17718","1","0.7","0.4","1","0.3","1","1000","2821"
"17715","1","0.4","0.4","1","0.3","1","1000","1207"
"17716","1","0.5","0.4","1","0.3","1","1000","1537"
"17714","1","0.3","0.4","1","0.3","1","1000","1070"
"17699","1","1","0.2","1","0.3","1","1000","9961"
"17709","1","0.9","0.3","1","0.3","1","1000","6126"
"17724","1","0.2","0.5","1","0.3","1","1000","1029"
"17723","1","0.1","0.5","1","0.3","1","1000","839"
"17725","1","0.3","0.5","1","0.3","1","1000","1205"
"17719","1","0.8","0.4","1","0.3","1","1000","4256"
"17733","1","0","0.6","1","0.3","1","1000","832"
"17710","1","1","0.3","1","0.3","1","1000","9985"
"17726","1","0.4","0.5","1","0.3","1","1000","1315"
"17744","1","0","0.7","1","0.3","1","1000","695"
"17728","1","0.6","0.5","1","0.3","1","1000","2203"
"17730","1","0.8","0.5","1","0.3","1","1000","4816"
"17734","1","0.1","0.6","1","0.3","1","1000","918"
"17720","1","0.9","0.4","1","0.3","1","1000","6982"
"17736","1","0.3","0.6","1","0.3","1","1000","1251"
"17735","1","0.2","0.6","1","0.3","1","1000","917"
"17729","1","0.7","0.5","1","0.3","1","1000","3114"
"17721","1","1","0.4","1","0.3","1","1000","9957"
"17737","1","0.4","0.6","1","0.3","1","1000","1494"
"17751","1","0.7","0.7","1","0.3","1","1000","4104"
"17738","1","0.5","0.6","1","0.3","1","1000","2006"
"17746","1","0.2","0.7","1","0.3","1","1000","1027"
"17745","1","0.1","0.7","1","0.3","1","1000","1005"
"17747","1","0.3","0.7","1","0.3","1","1000","1357"
"17740","1","0.7","0.6","1","0.3","1","1000","3585"
"17731","1","0.9","0.5","1","0.3","1","1000","8139"
"17739","1","0.6","0.6","1","0.3","1","1000","2541"
"17732","1","1","0.5","1","0.3","1","1000","9979"
"17749","1","0.5","0.7","1","0.3","1","1000","2173"
"17748","1","0.4","0.7","1","0.3","1","1000","1651"
"17750","1","0.6","0.7","1","0.3","1","1000","2711"
"17741","1","0.8","0.6","1","0.3","1","1000","5580"
"17758","1","0.3","0.8","1","0.3","1","1000","1532"
"17756","1","0.1","0.8","1","0.3","1","1000","1010"
"17755","1","0","0.8","1","0.3","1","1000","741"
"17757","1","0.2","0.8","1","0.3","1","1000","1074"
"17777","1","0","1","1","0.3","1","1000","792"
"17759","1","0.4","0.8","1","0.3","1","1000","1705"
"17760","1","0.5","0.8","1","0.3","1","1000","2464"
"17743","1","1","0.6","1","0.3","1","1000","9985"
"17742","1","0.9","0.6","1","0.3","1","1000","9733"
"17766","1","0","0.9","1","0.3","1","1000","839"
"17761","1","0.6","0.8","1","0.3","1","1000","3114"
"17767","1","0.1","0.9","1","0.3","1","1000","969"
"17752","1","0.8","0.7","1","0.3","1","1000","6308"
"17768","1","0.2","0.9","1","0.3","1","1000","1166"
"17769","1","0.3","0.9","1","0.3","1","1000","1579"
"17762","1","0.7","0.8","1","0.3","1","1000","5122"
"17773","1","0.7","0.9","1","0.3","1","1000","4668"
"17770","1","0.4","0.9","1","0.3","1","1000","2012"
"17771","1","0.5","0.9","1","0.3","1","1000","2462"
"17765","1","1","0.8","1","0.3","1","1000","9987"
"17763","1","0.8","0.8","1","0.3","1","1000","6383"
"17754","1","1","0.7","1","0.3","1","1000","9988"
"17772","1","0.6","0.9","1","0.3","1","1000","3469"
"17789","1","0.1","0","1","0.4","1","1000","576"
"17753","1","0.9","0.7","1","0.3","1","1000","9952"
"17778","1","0.1","1","1","0.3","1","1000","1016"
"17764","1","0.9","0.8","1","0.3","1","1000","9785"
"17781","1","0.4","1","1","0.3","1","1000","2148"
"17784","1","0.7","1","1","0.3","1","1000","5364"
"17779","1","0.2","1","1","0.3","1","1000","1283"
"17782","1","0.5","1","1","0.3","1","1000","2768"
"17780","1","0.3","1","1","0.3","1","1000","1569"
"17791","1","0.3","0","1","0.4","1","1000","634"
"17805","1","0.6","0.1","1","0.4","1","1000","951"
"17788","1","0","0","1","0.4","1","1000","599"
"17793","1","0.5","0","1","0.4","1","1000","731"
"17783","1","0.6","1","1","0.3","1","1000","3699"
"17795","1","0.7","0","1","0.4","1","1000","696"
"17785","1","0.8","1","1","0.3","1","1000","7790"
"17774","1","0.8","0.9","1","0.3","1","1000","7936"
"17790","1","0.2","0","1","0.4","1","1000","543"
"17794","1","0.6","0","1","0.4","1","1000","609"
"17796","1","0.8","0","1","0.4","1","1000","725"
"17776","1","1","0.9","1","0.3","1","1000","9969"
"17792","1","0.4","0","1","0.4","1","1000","602"
"17800","1","0.1","0.1","1","0.4","1","1000","526"
"17775","1","0.9","0.9","1","0.3","1","1000","9959"
"17799","1","0","0.1","1","0.4","1","1000","634"
"17797","1","0.9","0","1","0.4","1","1000","843"
"17787","1","1","1","1","0.3","1","1000","9967"
"17804","1","0.5","0.1","1","0.4","1","1000","772"
"17801","1","0.2","0.1","1","0.4","1","1000","618"
"17803","1","0.4","0.1","1","0.4","1","1000","664"
"17810","1","0","0.2","1","0.4","1","1000","633"
"17802","1","0.3","0.1","1","0.4","1","1000","648"
"17786","1","0.9","1","1","0.3","1","1000","9967"
"17812","1","0.2","0.2","1","0.4","1","1000","633"
"17806","1","0.7","0.1","1","0.4","1","1000","952"
"17798","1","1","0","1","0.4","1","1000","9965"
"17811","1","0.1","0.2","1","0.4","1","1000","670"
"17807","1","0.8","0.1","1","0.4","1","1000","1170"
"17813","1","0.3","0.2","1","0.4","1","1000","695"
"17814","1","0.4","0.2","1","0.4","1","1000","871"
"17808","1","0.9","0.1","1","0.4","1","1000","2191"
"17815","1","0.5","0.2","1","0.4","1","1000","899"
"17826","1","0.5","0.3","1","0.4","1","1000","995"
"17816","1","0.6","0.2","1","0.4","1","1000","1057"
"17821","1","0","0.3","1","0.4","1","1000","564"
"17818","1","0.8","0.2","1","0.4","1","1000","1925"
"17823","1","0.2","0.3","1","0.4","1","1000","744"
"17817","1","0.7","0.2","1","0.4","1","1000","1308"
"17809","1","1","0.1","1","0.4","1","1000","9979"
"17822","1","0.1","0.3","1","0.4","1","1000","627"
"17825","1","0.4","0.3","1","0.4","1","1000","917"
"17829","1","0.8","0.3","1","0.4","1","1000","2469"
"17819","1","0.9","0.2","1","0.4","1","1000","3297"
"17828","1","0.7","0.3","1","0.4","1","1000","1573"
"17827","1","0.6","0.3","1","0.4","1","1000","1168"
"17824","1","0.3","0.3","1","0.4","1","1000","853"
"17831","1","1","0.3","1","0.4","1","1000","9978"
"17832","1","0","0.4","1","0.4","1","1000","554"
"17841","1","0.9","0.4","1","0.4","1","1000","5292"
"17839","1","0.7","0.4","1","0.4","1","1000","1992"
"17820","1","1","0.2","1","0.4","1","1000","9979"
"17833","1","0.1","0.4","1","0.4","1","1000","723"
"17834","1","0.2","0.4","1","0.4","1","1000","668"
"17835","1","0.3","0.4","1","0.4","1","1000","822"
"17836","1","0.4","0.4","1","0.4","1","1000","915"
